Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius_A	Radius_B	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	                     Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.5	1110	555	555	466.5	470.5	750	0                             	938.0	843.0	1001.5	530.7	382.6	709.5	183158.4	147417.5	221474.5	2454.3	1975.4	2971.8	71891.1	111093.3	91762.7	74589.4	110994.5	91448.3
0.5	1110	555	555	463.0	466.0	750	50                             	929.0	853.0	1000.5	512.1	379.9	745.5	183616.4	141179.6	217053.2	2460.5	1891.8	2908.5	69846.1	107558.3	92549.6	71029.9	109312.5	90735.4
0.5	1110	555	555	456.0	457.5	750	100                             	910.5	827.0	985.8	476.1	342.9	631.1	169600.3	139148.2	213427.5	2272.6	1864.6	2859.9	70245.7	106473.6	84768.0	70624.3	107516.9	85063.2
0.5	1110	555	555	457.5	457.0	750	150                             	912.5	832.2	990.0	501.6	385.4	669.3	174689.3	135287.2	207403.5	2340.8	1814.0	2779.2	67501.0	103915.5	86963.1	68018.8	104959.2	87836.6
0.5	1110	555	555	456.0	451.5	750	200                             	904.0	826.5	977.0	479.6	368.5	663.2	174589.5	140506.3	202507.7	2339.5	1882.8	2713.6	70570.5	102408.7	87593.0	70676.2	101606.3	86992.3
0.5	1110	555	555	456.0	457.5	750	250                             	914.5	831.5	974.8	479.7	350.2	645.8	165564.9	139605.6	205673.7	2218.6	1870.7	2756.0	69553.7	101976.5	83101.2	69280.6	103240.4	83299.0
0.5	1110	555	555	456.0	458.0	750	300                             	916.5	827.5	987.8	480.8	349.8	695.4	171429.6	136650.9	204470.7	2297.2	1838.1	2740.2	67198.5	100078.1	84346.6	68075.7	103622.6	85977.0
0.5	1110	555	555	453.5	457.5	750	350                             	909.0	837.2	990.5	528.3	391.2	700.1	175110.0	137993.6	216069.1	2346.5	1849.1	2895.3	69489.2	108503.5	86682.5	69280.5	108605.1	88113.8
0.5	1110	555	555	452.0	453.5	750	400                             	905.5	825.0	978.5	489.1	356.0	644.9	167917.1	130287.1	205230.1	2251.1	1745.8	2750.4	63380.7	102056.1	83842.4	67334.0	102565.0	83558.4
0.5	1110	555	555	459.0	456.5	750	450                             	918.0	848.2	979.0	483.0	350.5	638.6	165482.4	134415.4	206511.2	2220.4	1803.4	2767.3	66687.0	102587.9	82459.2	68776.8	101477.4	82964.2
0.5	1110	555	555	452.0	451.0	750	500                             	902.0	833.2	987.8	454.7	334.8	664.4	161006.0	135407.5	193728.9	2157.5	1814.5	2596.0	66575.8	96817.1	80529.1	67743.6	97817.2	80638.8
0.5	1110	555	555	441.0	439.5	750	550                             	874.5	806.0	953.5	439.2	314.8	620.6	150798.3	126095.4	187420.4	2020.7	1689.7	2511.4	63089.7	92922.4	75299.4	62485.5	94064.0	75322.4
0.5	1110	555	555	453.0	453.0	750	600                             	909.5	801.2	970.8	454.4	313.8	579.2	156060.1	118954.8	189397.2	2094.8	1594.0	2537.9	60117.2	94723.9	77701.3	59594.0	95883.3	78376.1
0.5	1110	555	555	451.0	448.0	750	650                             	897.5	836.2	970.0	455.6	311.9	601.2	161578.7	127479.5	192838.3	2165.2	1709.5	2586.6	64337.7	96255.7	80037.9	63813.0	96095.1	81792.3
0.5	1110	555	555	457.5	460.0	750	700                             	915.0	815.5	979.8	429.5	318.0	584.8	155620.7	126978.3	183293.0	2088.9	1703.8	2456.1	63978.6	92038.3	77899.1	63969.2	91585.9	78578.1
0.5	1110	555	555	462.5	461.5	750	750                             	924.5	830.5	980.0	434.4	322.1	575.1	158316.9	124270.2	194441.1	2121.4	1666.3	2608.3	61796.0	99084.6	78013.1	62013.2	98010.8	79647.4
0.5	1110	555	555	466.0	463.0	750	800                             	929.0	849.5	994.5	428.1	315.2	593.9	162294.0	122523.0	195774.5	2175.1	1641.8	2623.4	61642.6	99032.2	81081.3	60914.8	97935.8	81864.3
0.5	1110	555	555	462.5	462.5	750	850                             	929.5	857.0	987.8	410.6	306.1	556.9	159981.7	133086.3	192476.0	2146.3	1783.4	2579.2	65724.9	96663.7	81075.3	66842.4	96267.9	80220.7
0.5	1110	555	555	470.0	469.5	750	900                             	936.0	860.5	1002.8	404.7	311.9	553.4	157953.3	129566.8	192583.0	2116.6	1736.2	2580.6	64233.4	95940.8	79728.1	64945.4	95807.6	78496.5
0.5	1110	555	555	470.5	470.0	750	950                             	942.0	881.2	1009.8	400.7	301.2	520.1	160701.6	132269.6	190218.4	2153.4	1774.0	2548.9	66484.8	94854.1	79928.5	66459.4	95518.9	80838.2
0.5	1110	555	555	474.5	476.0	750	1000                             	946.0	870.2	1019.0	400.2	297.0	555.0	159201.1	128694.4	190772.1	2135.4	1724.5	2556.3	63540.0	96196.8	79388.0	65262.7	95611.9	79396.2
0.5	1110	555	555	487.0	488.0	750	1050                             	975.5	895.2	1034.5	379.8	302.4	522.9	162207.5	130569.0	195727.7	2173.6	1749.6	2622.8	65416.5	99164.5	82263.5	65909.9	97615.8	81133.0
0.5	1110	555	555	468.5	470.5	750	1100                             	936.5	862.2	1012.0	375.8	261.8	518.8	153913.8	118618.4	183799.6	2062.4	1589.5	2462.9	58642.9	92328.5	76904.4	60428.4	92938.3	77131.8
0.5	1110	555	555	479.0	480.0	750	1150                             	958.0	890.2	1018.0	376.1	263.0	505.4	154805.0	126794.1	185818.9	2077.4	1699.0	2490.0	64059.7	91878.2	77346.6	63375.6	93291.3	76360.2
0.5	1110	555	555	476.5	475.5	800	0                             	950.5	842.2	1020.0	483.2	343.3	668.6	177473.3	134713.0	210789.2	2380.3	1805.2	2824.6	66651.5	104632.7	88277.6	66572.7	107320.6	88832.9
0.5	1110	555	555	477.0	474.5	800	50                             	952.0	879.2	1011.0	447.6	327.9	576.0	169617.5	139357.0	200833.2	2276.3	1867.4	2691.2	69374.7	99699.9	85679.3	68784.6	101598.1	85069.6
0.5	1110	555	555	469.0	471.5	800	100                             	943.0	851.5	1004.2	473.2	347.0	649.9	176218.5	133867.9	207765.1	2364.5	1798.0	2784.1	67930.4	104401.5	88265.6	67244.9	103745.3	88141.1
0.5	1110	555	555	470.0	474.5	800	150                             	942.5	860.0	1001.0	486.8	362.0	624.0	178791.0	139635.4	214979.7	2395.8	1871.1	2880.7	68632.8	107372.0	88097.7	69987.3	108207.9	88711.0
0.5	1110	555	555	461.0	461.0	800	200                             	922.5	851.2	992.8	487.8	347.9	640.0	165298.6	126577.2	200181.0	2215.0	1697.0	2682.4	62179.0	100394.7	83255.7	64443.0	99499.9	83259.1
0.5	1110	555	555	469.5	469.0	800	250                             	941.0	870.0	1003.8	447.2	328.0	596.0	167482.1	131921.9	214954.2	2244.3	1772.3	2880.4	65578.7	107174.2	84305.6	67125.2	108350.1	84550.6
0.5	1110	555	555	464.5	461.0	800	300                             	925.0	852.0	980.8	473.6	344.4	622.2	164570.5	130049.5	194881.7	2205.2	1742.7	2611.4	64386.8	97988.3	82143.4	65251.0	97075.8	82042.5
0.5	1110	555	555	460.0	459.0	800	350                             	917.0	831.0	990.0	458.5	306.5	631.4	161130.6	124544.0	193058.2	2159.1	1670.8	2587.0	62128.2	96443.0	79773.8	62492.2	97719.8	80283.1
0.5	1110	555	555	461.0	463.5	800	400                             	921.5	846.8	988.0	446.9	317.3	611.8	162081.6	135347.7	199339.4	2174.2	1813.7	2671.1	68502.0	99879.1	81440.8	67835.5	100008.5	81730.0
0.5	1110	555	555	463.0	461.0	800	450                             	922.5	852.0	992.0	444.3	330.9	614.2	162304.0	133182.4	197601.3	2179.2	1784.6	2652.2	66447.2	98915.1	81243.2	66409.9	99106.1	81259.6
0.5	1110	555	555	467.0	470.0	800	500                             	938.5	877.5	991.0	415.4	322.2	558.1	159755.3	127800.3	198622.8	2140.9	1712.5	2661.5	63810.8	98462.9	79482.3	65423.9	99951.2	80441.3
0.5	1110	555	555	468.5	469.0	800	550                             	941.0	856.0	1007.5	435.4	293.6	608.2	160340.5	126002.6	199325.4	2148.6	1688.4	2671.0	62833.2	99896.7	80789.1	63396.2	98926.5	79954.9
0.5	1110	555	555	461.0	466.0	800	600                             	922.5	860.2	997.8	412.0	310.2	569.7	156497.4	130136.2	190271.7	2097.1	1743.8	2549.6	64802.1	94987.2	78158.8	64970.7	95239.6	78840.4
0.5	1110	555	555	466.0	468.0	800	650                             	936.5	859.5	1003.0	424.5	293.3	553.7	154596.1	126625.1	193534.7	2071.6	1696.8	2593.4	64006.5	96187.3	77607.6	63339.8	97177.8	77527.4
0.5	1110	555	555	468.0	467.0	800	700                             	937.0	867.2	989.0	423.5	318.3	564.8	156393.3	132129.5	192585.5	2095.7	1771.8	2580.6	65930.0	95051.8	78780.1	65864.5	96285.2	77509.1
0.5	1110	555	555	464.0	465.5	800	750                             	931.0	849.0	1000.8	386.2	281.8	506.4	151480.7	117738.7	181141.8	2031.4	1579.8	2431.8	58357.7	89510.9	75793.0	59422.5	91683.0	75952.7
0.5	1110	555	555	467.0	468.0	800	800                             	934.5	859.8	998.8	357.6	276.8	488.5	154586.1	127447.9	184527.4	2076.2	1707.8	2472.7	63401.7	91958.9	76287.1	63245.8	91347.0	78268.0
0.5	1110	555	555	476.0	476.0	800	850                             	949.5	863.0	1002.0	416.7	303.9	571.8	158129.0	125469.4	184728.0	2118.9	1681.3	2475.4	62094.8	92293.1	79069.6	63340.5	93212.5	79152.3
0.5	1110	555	555	477.0	477.5	800	900                             	952.0	890.0	1004.8	370.7	262.1	484.4	153897.1	123248.3	189053.3	2062.2	1651.5	2533.3	62561.4	93396.2	76845.5	61126.5	94573.3	77097.0
0.5	1110	555	555	477.0	478.5	800	950                             	958.5	881.2	1016.0	387.6	286.8	538.9	159501.7	133194.6	192079.0	2137.3	1786.1	2573.9	65857.2	96261.9	78968.9	65731.0	95166.6	80634.0
0.5	1110	555	555	482.5	481.0	800	1000                             	962.5	876.2	1024.0	359.4	270.3	490.0	153408.4	121867.2	190131.8	2055.7	1633.0	2547.8	60005.7	94787.8	76720.3	61129.9	95390.9	76676.9
0.5	1110	555	555	480.5	481.0	800	1050                             	963.5	891.2	1019.5	349.8	272.2	482.7	149546.8	122860.1	181609.3	2007.0	1646.3	2437.4	60010.5	90314.4	75348.2	62303.0	91671.3	74331.5
0.5	1110	555	555	484.0	487.0	800	1100                             	970.5	887.5	1028.0	341.5	242.6	492.7	153568.7	122185.4	186247.9	2057.8	1637.3	2500.0	60819.5	92508.0	76364.1	61944.2	94234.9	76862.8
0.5	1110	555	555	479.0	480.5	800	1150                             	959.5	887.2	1022.0	341.2	253.3	492.6	151163.3	121685.3	185456.7	2025.6	1631.5	2485.1	60335.6	91594.6	75234.6	61445.4	94156.3	77126.1
0.5	1110	555	555	479.5	482.5	850	0                             	966.0	879.5	1027.0	449.9	326.0	613.6	172702.9	135731.7	208254.3	2314.2	1818.8	2790.6	67490.0	104959.3	86582.7	68184.7	104663.2	85883.5
0.5	1110	555	555	484.0	481.0	850	50                             	964.5	889.0	1024.2	392.2	290.2	539.8	164859.1	132975.7	201300.8	2209.1	1783.4	2697.4	66986.3	101031.9	82351.0	66078.0	100511.6	80808.3
0.5	1110	555	555	479.5	481.0	850	100                             	955.5	889.5	1019.0	429.0	310.7	616.0	168200.8	136102.4	201288.0	2255.2	1824.7	2697.3	68095.6	100935.8	83245.5	67374.8	100002.1	85224.6
0.5	1110	555	555	478.0	477.0	850	150                             	955.0	875.5	1021.5	449.1	299.2	638.9	166944.1	138338.9	203335.3	2237.1	1853.7	2725.7	68721.7	101729.0	82446.1	68594.7	103167.1	84864.5
0.5	1110	555	555	474.5	475.0	850	200                             	949.0	867.2	1021.8	446.3	343.9	642.8	171683.0	137269.0	203403.2	2303.0	1839.4	2725.6	68911.8	101934.0	86276.3	68563.1	102309.6	85547.5
0.5	1110	555	555	479.5	480.0	850	250                             	958.0	893.2	1017.5	416.8	324.2	619.9	169705.1	131512.7	204336.8	2274.0	1762.3	2738.1	66222.8	101331.9	84067.9	65349.6	102723.1	84912.2
0.5	1110	555	555	471.5	471.0	850	300                             	941.5	856.5	999.0	425.8	304.7	588.7	154483.9	125528.8	190914.8	2070.1	1682.1	2558.3	63149.7	94842.7	77334.2	62465.5	96313.7	77537.6
0.5	1110	555	555	477.0	473.0	850	350                             	948.5	866.2	1019.0	405.4	282.3	597.0	164434.2	130817.6	197468.6	2203.4	1753.0	2646.1	64988.9	99404.6	82542.0	64888.0	99449.2	82894.7
0.5	1110	555	555	470.0	471.5	850	400                             	939.5	861.5	999.8	434.4	317.6	595.8	159213.1	129256.5	189574.0	2133.5	1732.0	2540.3	65528.6	95040.4	79528.4	64246.9	95585.1	80254.2
0.5	1110	555	555	472.0	474.5	850	450                             	946.5	876.8	1009.0	418.4	308.7	596.7	161429.3	131234.6	194942.7	2164.0	1758.5	2612.2	65509.0	97354.2	79863.2	65187.3	97149.6	80280.2
0.5	1110	555	555	477.0	475.5	850	500                             	953.0	879.5	1012.8	402.9	298.2	573.2	156858.7	130839.5	188228.8	2101.9	1753.6	2522.3	64462.5	95688.4	78474.8	65651.1	94480.1	78057.0
0.5	1110	555	555	468.5	468.5	850	550                             	941.0	852.5	996.0	396.9	286.8	533.5	151381.4	122252.5	189339.4	2028.5	1642.1	2537.1	60956.5	92816.4	75419.8	61808.8	95450.9	75707.3
0.5	1110	555	555	465.0	463.0	850	600                             	929.5	850.0	997.8	372.5	278.3	505.2	150326.8	125509.4	186864.6	2014.4	1681.8	2508.1	62195.1	93683.1	76210.0	61783.9	92856.2	74426.2
0.5	1110	555	555	467.5	469.0	850	650                             	936.0	852.2	995.5	400.9	294.2	558.4	154454.6	120558.7	186749.5	2070.1	1615.5	2502.4	60272.9	93750.1	77094.5	59922.8	93795.8	77809.3
0.5	1110	555	555	475.5	477.0	850	700                             	952.0	879.0	1019.0	406.8	309.8	532.2	158362.7	132040.9	191132.8	2122.1	1769.7	2563.7	65543.1	94402.7	79377.4	65248.6	95758.5	79384.9
0.5	1110	555	555	476.0	479.5	850	750                             	953.5	867.2	1024.8	380.6	281.6	491.8	153265.1	121199.1	189192.3	2053.8	1624.1	2535.2	60263.9	93711.1	75597.5	61268.6	95216.5	76659.3
0.5	1110	555	555	475.5	480.0	850	800                             	960.5	879.5	1019.0	390.9	275.9	537.1	155788.6	124254.5	193673.5	2087.6	1665.0	2595.2	63138.3	96562.7	78027.4	61922.7	96923.4	78364.1
0.5	1110	555	555	479.5	479.0	850	850                             	955.0	884.0	1019.8	379.5	287.5	524.9	156637.9	126812.8	184694.1	2098.9	1700.0	2474.9	63930.2	91621.3	78454.6	63292.4	92781.3	78531.6
0.5	1110	555	555	489.5	488.0	850	900                             	978.5	904.2	1027.2	390.4	266.9	542.9	153345.0	125624.1	195698.6	2054.8	1685.1	2622.4	61516.5	98305.2	76498.5	63170.1	97696.9	77777.6
0.5	1110	555	555	483.5	484.0	850	950                             	968.0	883.0	1032.8	369.9	279.7	480.3	151683.6	125863.8	185394.3	2032.6	1686.6	2484.3	62424.2	93340.9	76445.7	64203.9	92840.7	76392.6
0.5	1110	555	555	484.0	484.0	850	1000                             	969.0	893.0	1022.0	360.4	271.2	478.7	146383.3	122800.3	183488.3	1964.4	1645.5	2458.7	60436.3	92686.3	73325.5	60621.4	90897.9	73173.3
0.5	1110	555	555	489.5	491.0	850	1050                             	979.0	908.2	1031.8	347.1	264.9	484.7	155189.5	119058.4	185205.0	2079.5	1598.0	2481.7	59314.0	92763.7	78612.5	60091.6	92203.1	78172.0
0.5	1110	555	555	499.0	501.0	850	1100                             	998.5	915.0	1054.8	342.4	267.9	483.0	154813.9	121627.0	190854.6	2078.6	1631.4	2557.5	61221.6	95261.4	77727.9	61018.2	95175.1	78393.0
0.5	1110	555	555	490.0	490.0	850	1150                             	976.0	914.0	1045.8	342.1	237.0	487.4	144786.6	119062.1	181723.0	1940.1	1595.4	2435.1	58709.3	91136.9	72112.2	60146.7	91367.7	72992.3
0.5	1110	555	555	495.0	492.5	900	0                             	986.5	909.0	1034.0	409.8	306.4	570.2	168635.5	137680.1	200226.0	2259.7	1844.9	2688.9	68576.4	100110.7	83738.4	69053.7	99109.1	82695.7
0.5	1110	555	555	482.0	483.0	900	50                             	967.5	884.5	1034.0	406.9	293.3	615.2	164560.5	129691.8	200725.1	2205.1	1737.9	2689.7	64251.9	100432.7	82538.8	64865.3	100182.3	82317.6
0.5	1110	555	555	490.0	490.0	900	100                             	981.0	904.0	1032.8	420.7	302.1	556.3	166853.4	132744.7	200785.2	2235.8	1778.8	2690.5	66268.2	101117.6	82632.0	66500.8	100193.6	82719.3
0.5	1110	555	555	489.0	490.0	900	150                             	977.5	917.0	1028.0	404.2	292.4	621.8	167732.6	135038.6	199779.6	2247.6	1809.5	2677.0	67184.1	100524.6	83194.4	67104.9	100586.2	84183.9
0.5	1110	555	555	487.0	486.0	900	200                             	972.0	912.2	1033.8	420.2	292.5	572.6	164067.3	131049.4	206988.5	2200.2	1756.1	2773.6	65243.8	102330.2	81830.1	64900.8	103138.0	83222.9
0.5	1110	555	555	483.0	486.5	900	250                             	967.0	889.5	1030.0	415.5	314.6	546.5	162266.4	130288.0	195897.1	2176.5	1745.9	2625.0	64421.0	96642.3	80592.3	65580.1	98253.7	82243.3
0.5	1110	555	555	492.0	491.5	900	300                             	983.0	896.5	1028.0	394.7	289.3	548.1	156734.2	127292.4	197431.1	2100.2	1711.0	2645.6	62203.0	98031.8	77200.6	64524.7	98150.9	79478.4
0.5	1110	555	555	481.0	481.0	900	350                             	960.0	899.2	1025.5	427.5	330.1	560.8	161140.4	129472.6	193924.0	2159.3	1734.9	2598.6	64338.9	97154.1	82006.2	65393.1	96437.8	80750.2
0.5	1110	555	555	474.0	476.5	900	400                             	951.5	882.2	1026.5	411.6	300.1	543.2	164545.0	132401.2	201417.3	2204.9	1774.2	2699.0	65738.4	99701.8	81359.7	65703.7	100273.8	82732.7
0.5	1110	555	555	484.0	484.5	900	450                             	969.0	877.5	1024.5	403.2	308.4	565.6	154162.7	129141.4	189480.8	2065.8	1730.7	2539.0	64212.2	94043.5	77321.0	64159.9	96186.0	77414.2
0.5	1110	555	555	484.0	483.0	900	500                             	971.0	893.2	1019.0	390.6	300.6	545.3	158733.6	125010.4	188891.2	2127.0	1680.5	2531.1	61780.5	94093.7	79565.9	61915.4	94576.3	79312.5
0.5	1110	555	555	480.0	481.0	900	550                             	963.0	897.0	1015.5	398.1	292.1	537.2	162698.1	126599.8	193089.5	2180.2	1698.7	2587.4	62903.1	94953.9	81473.0	63812.5	97854.6	81292.1
0.5	1110	555	555	479.0	476.0	900	600                             	955.5	888.2	1020.8	371.5	275.9	485.4	151867.9	121539.1	184864.9	2035.0	1628.6	2477.2	60314.5	90509.7	75777.0	60783.9	91707.5	75961.5
0.5	1110	555	555	486.0	486.5	900	650                             	969.0	903.2	1035.0	359.7	275.4	494.2	152195.3	122162.3	179238.5	2041.3	1637.0	2401.8	60704.6	89563.8	75242.7	61177.1	90106.6	76694.4
0.5	1110	555	555	484.5	482.0	900	700                             	964.5	883.2	1030.5	388.1	281.4	544.7	157702.0	122044.8	186779.5	2113.2	1635.4	2502.8	60328.2	94461.6	78212.1	61041.9	94293.7	79319.1
0.5	1110	555	555	490.5	489.0	900	750                             	976.5	909.2	1031.0	350.3	271.2	507.9	152969.1	125965.5	182485.5	2049.8	1687.9	2445.6	62762.8	90919.7	76947.8	63359.6	91446.2	77603.6
0.5	1110	555	555	482.5	483.0	900	800                             	964.0	888.2	1030.5	357.6	263.8	487.2	150156.8	124137.2	181289.7	2012.1	1663.4	2429.3	61052.6	91461.9	74541.9	62696.0	91141.1	75687.0
0.5	1110	555	555	480.0	482.0	900	850                             	963.5	890.5	1028.0	363.0	264.7	470.8	153561.1	119329.5	186183.9	2057.7	1599.0	2494.9	60311.4	92668.5	76841.1	59591.9	92866.3	77051.1
0.5	1110	555	555	483.0	486.0	900	900                             	970.5	904.0	1023.0	359.4	259.6	510.0	153031.5	121912.4	182698.1	2053.0	1633.6	2448.2	61520.9	91841.3	76053.1	60444.9	92067.5	76865.8
0.5	1110	555	555	486.0	486.5	900	950                             	973.0	902.0	1032.5	342.7	250.6	448.8	151706.9	119736.3	179529.0	2032.9	1604.8	2405.7	59921.9	90075.5	75101.0	60306.9	90285.3	75787.4
0.5	1110	555	555	488.5	492.0	900	1000                             	979.5	927.2	1035.0	347.4	270.2	468.4	155675.8	129190.0	185162.2	2086.1	1731.1	2481.2	64467.7	93420.4	77230.7	64715.6	91943.6	77660.3
0.5	1110	555	555	494.5	498.0	900	1050                             	992.5	913.0	1046.0	357.3	262.8	480.8	149176.4	122705.7	181933.6	1999.0	1644.3	2437.9	60800.8	90302.1	74846.1	60943.6	91937.9	74080.9
0.5	1110	555	555	497.0	496.5	900	1100                             	993.5	920.5	1043.0	329.6	249.1	440.3	145185.5	117000.6	179415.3	1945.5	1567.8	2404.2	58425.1	89290.1	73349.1	58913.1	91098.4	72617.1
0.5	1110	555	555	499.0	502.5	900	1150                             	999.5	932.0	1051.0	337.2	246.5	469.0	151870.6	119367.4	182802.9	2035.1	1599.5	2449.6	59920.2	91387.1	76080.5	59391.2	91512.3	76512.2
0.5	1110	555	555	490.5	494.0	950	0                             	988.0	926.0	1038.5	390.3	276.8	534.6	163663.7	130455.8	197477.7	2193.1	1748.1	2646.2	64588.2	97495.2	81840.4	65031.0	99952.7	81849.6
0.5	1110	555	555	498.0	495.0	950	50                             	994.5	925.5	1048.0	393.0	292.0	520.5	166002.1	132863.2	200349.3	2224.4	1780.4	2684.7	66714.3	99258.7	82025.0	66426.5	100970.8	82902.0
0.5	1110	555	555	487.5	489.0	950	100                             	977.5	898.2	1049.8	393.0	291.4	539.0	157670.7	123871.8	199128.7	2117.4	1659.9	2668.3	60808.3	98655.2	78556.7	63121.1	100287.4	79569.1
0.5	1110	555	555	493.0	491.0	950	150                             	985.0	906.0	1032.8	377.4	272.3	480.3	159785.6	127144.9	190386.6	2141.1	1703.7	2551.2	63834.3	94897.2	79296.6	64516.9	94926.9	80450.4
0.5	1110	555	555	492.0	491.0	950	200                             	984.0	912.0	1042.0	383.4	277.0	537.5	156288.0	122859.2	194970.5	2094.3	1646.3	2612.6	61638.8	98119.8	78269.1	61517.0	97454.3	78078.5
0.5	1110	555	555	500.0	501.0	950	250                             	1002.0	912.2	1047.0	383.8	292.1	523.1	161916.8	131749.3	202970.7	2169.7	1765.4	2719.8	65616.9	99696.7	81997.1	66304.0	101269.5	81222.1
0.5	1110	555	555	489.5	489.0	950	300                             	980.0	904.0	1045.0	391.1	280.9	499.4	154975.0	126248.7	190606.5	2082.5	1691.7	2554.1	62542.8	95131.4	77158.0	63827.3	95097.6	77727.0
0.5	1110	555	555	490.0	491.0	950	350                             	980.0	895.8	1035.8	383.6	289.4	548.0	159490.7	130334.0	189305.6	2137.2	1746.5	2542.9	65491.7	94905.3	80133.1	64305.9	94149.3	79997.4
0.5	1110	555	555	487.0	491.0	950	400                             	977.5	898.2	1040.8	391.3	276.7	520.3	151794.8	118924.6	184602.6	2034.9	1593.6	2473.7	59446.5	91633.4	76073.6	60692.2	92417.1	76326.5
0.5	1110	555	555	489.5	491.0	950	450                             	982.5	902.2	1033.0	377.6	277.0	548.9	156169.0	122985.9	189350.9	2094.9	1648.1	2537.3	60945.5	94345.9	77487.1	60944.7	94521.1	77389.7
0.5	1110	555	555	482.0	482.0	950	500                             	966.0	898.2	1025.8	362.3	260.9	473.2	155604.2	120737.0	183629.9	2087.7	1619.7	2460.6	60434.0	92029.6	77330.0	60756.2	92182.9	77308.5
0.5	1110	555	555	485.5	489.0	950	550                             	970.5	910.2	1037.8	365.3	281.8	515.3	154822.4	120658.6	188465.4	2074.6	1616.8	2525.4	60633.6	93582.7	77489.4	60796.0	94832.9	77490.8
0.5	1110	555	555	490.5	493.0	950	600                             	983.0	915.2	1043.0	368.3	269.5	510.1	154280.1	127405.5	185354.9	2070.8	1707.2	2483.8	63785.1	93971.8	76780.2	63220.3	91329.6	77504.0
0.5	1110	555	555	481.0	480.0	950	650                             	957.5	897.2	1024.8	337.9	257.0	485.4	144679.1	116316.4	179637.7	1941.6	1558.6	2407.1	58675.2	90794.2	72360.2	59559.4	90350.9	73565.0
0.5	1110	555	555	484.0	483.5	950	700                             	968.0	898.5	1034.8	367.0	278.7	509.0	146331.4	115936.9	177190.4	1960.8	1553.6	2374.4	57921.4	89451.8	72994.1	57644.6	90152.5	73054.3
0.5	1110	555	555	483.0	480.0	950	750                             	968.5	895.2	1029.8	339.1	262.7	454.0	147988.7	123306.1	179728.3	1983.0	1652.3	2408.4	62293.1	88651.4	74154.7	61739.2	90281.3	74637.6
0.5	1110	555	555	489.0	488.0	950	800                             	975.0	905.5	1041.8	349.3	258.5	460.8	148046.5	116374.8	184516.7	1986.2	1559.4	2472.5	57372.6	91937.9	75066.6	57562.5	92265.1	74222.8
0.5	1110	555	555	489.5	490.0	950	850                             	981.5	903.2	1042.8	337.8	251.6	446.7	145859.6	116349.3	171335.9	1954.5	1559.1	2302.0	58107.0	84807.4	73227.6	57809.4	86175.8	72758.9
0.5	1110	555	555	493.0	493.0	950	900                             	983.5	903.8	1047.0	371.3	259.0	493.3	148391.1	122574.7	182977.0	1988.4	1642.5	2452.8	62214.4	90309.2	74467.1	60988.2	92042.9	74520.0
0.5	1110	555	555	493.5	492.5	950	950                             	987.5	907.8	1046.0	332.1	245.4	444.4	144803.9	122475.9	174394.2	1940.4	1641.2	2336.9	60539.1	87493.4	71294.3	60257.9	86662.8	72756.5
0.5	1110	555	555	507.0	504.0	950	1000                             	1014.5	943.2	1059.8	350.9	245.1	441.7	149712.4	120919.6	179401.5	2006.1	1623.9	2404.0	60797.2	90355.3	75048.8	60546.6	89227.2	75119.1
0.5	1110	555	555	506.5	504.0	950	1050                             	1009.5	941.0	1058.0	341.3	241.2	470.3	159417.5	131283.2	184284.7	2139.2	1759.2	2469.4	65472.3	91690.7	79403.4	65600.1	92181.7	79752.2
0.5	1110	555	555	496.5	497.5	950	1100                             	991.5	914.2	1049.0	324.4	224.7	472.6	139618.6	109970.8	173272.0	1870.9	1473.6	2321.8	55076.3	84441.0	69957.9	54696.1	86152.8	70322.2
0.5	1110	555	555	506.5	507.5	950	1150                             	1015.0	954.5	1062.0	334.4	235.2	449.0	152747.3	119340.7	181095.9	2046.8	1599.2	2426.7	60099.4	89845.7	75956.9	59063.2	91469.9	76726.1
0.5	1110	555	555	505.0	503.0	1000	0                             	1007.5	930.2	1056.8	349.4	270.7	488.9	162314.7	124660.3	191532.7	2175.0	1670.4	2566.5	61895.9	96235.5	80380.7	62900.0	95266.4	80111.9
0.5	1110	555	555	497.0	499.0	1000	50                             	997.0	924.0	1048.0	390.4	268.1	526.2	159520.6	121787.4	193551.4	2137.6	1635.1	2593.6	60863.9	96190.1	78808.9	61646.8	97758.5	79702.5
0.5	1110	555	555	497.0	495.0	1000	100                             	995.5	933.2	1047.8	384.9	271.6	493.5	156854.9	127672.7	189338.3	2101.9	1710.8	2537.1	63977.1	94708.4	78092.4	63585.4	94325.0	78158.7
0.5	1110	555	555	497.0	496.5	1000	150                             	993.5	930.5	1046.8	349.2	262.5	536.3	157886.4	121811.4	194124.7	2115.7	1633.5	2601.3	60106.0	96309.5	79004.0	60502.7	96747.5	79114.1
0.5	1110	555	555	497.0	498.5	1000	200                             	995.0	916.5	1043.8	376.2	285.9	518.5	156529.2	122338.7	189050.4	2097.5	1639.3	2533.3	60837.4	94545.0	78151.0	61896.1	95264.6	77492.2
