Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.4	1110	666	444	593.5	371.0	1050	936.0	856.2	1005.8	471.1	289.2	663.8	155823.7	119727.3	210045.0	389.6	299.6	525.1	63162.9	113714.1	85069.8	45082.5	100963.1	70422.7
0.4	1110	666	444	603.0	364.0	1100	944.0	850.2	1011.8	445.1	302.6	715.3	157925.9	118047.9	197225.7	394.9	295.1	493.1	61954.9	114484.0	85425.1	42238.2	93153.0	64636.3
0.4	1110	666	444	584.0	376.0	1150	937.5	860.5	1000.5	412.4	284.2	572.3	149614.0	107758.9	192933.6	374.0	269.4	482.3	56869.0	104148.0	80297.8	43083.1	91444.8	65164.0
0.4	1110	666	444	602.0	389.5	1200	948.5	881.2	1011.8	454.9	273.0	700.3	150458.5	106211.4	192980.9	377.0	265.9	482.5	58910.5	107154.6	80429.6	42128.9	86277.8	63957.8
0.6000000000000001	1110	444	666	188.0	409.0	0	602.5	512.0	701.2	4809.9	4219.0	5588.9	358952.8	298864.8	407730.4	897.7	747.7	1019.3	52417.2	99713.5	73243.9	236500.4	325100.1	279357.0
0.6000000000000001	1110	444	666	137.0	364.0	50	492.5	404.2	590.0	3933.6	3448.4	4368.5	304020.5	237007.5	371591.0	760.7	593.1	929.7	51467.8	130284.2	92228.5	171384.5	255128.0	208569.8
0.6000000000000001	1110	444	666	129.0	316.0	100	444.0	372.2	521.0	2752.3	2260.8	3357.7	234662.7	175837.5	304821.0	586.9	440.0	762.6	35068.8	96601.3	60935.0	126110.0	221059.3	165465.0
0.6000000000000001	1110	444	666	140.5	307.0	150	440.0	359.2	513.0	1857.4	1451.0	2466.5	184346.0	128119.8	240714.0	461.4	320.8	601.9	25711.4	79250.4	47528.0	85300.4	176680.1	130789.5
0.6000000000000001	1110	444	666	162.0	328.0	200	492.0	409.0	570.0	1618.7	1241.1	2108.7	174502.0	132702.1	225512.5	436.9	331.9	564.4	30200.8	71520.7	48089.5	88574.5	157372.0	122351.5
0.6000000000000001	1110	444	666	172.5	342.5	250	512.0	413.8	593.8	1313.0	972.5	1701.7	163069.5	121981.4	207086.5	408.4	305.1	518.4	30930.9	64718.5	46378.0	79753.8	147862.5	113295.0
