Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.2	1110	888	222	838.0	182.0	1200	1018.0	944.2	1054.0	275.5	182.3	455.3	116803.6	90316.0	157137.7	292.2	226.5	392.8	69751.7	122768.4	92443.5	15252.8	33413.7	22843.7
0.4	1110	666	444	378.0	248.0	0	666.5	578.2	724.0	5104.1	4405.2	5820.9	294355.3	256261.8	326724.2	735.9	641.4	816.8	132932.3	182340.3	152893.0	107682.2	164655.0	132942.3
0.4	1110	666	444	287.0	179.5	50	452.5	364.5	542.0	3642.6	2972.1	4425.6	266553.5	210804.1	340052.6	666.8	527.3	850.1	103671.8	197363.0	143270.0	77390.8	161022.7	124889.5
0.4	1110	666	444	264.5	142.0	100	392.5	320.2	489.0	1965.7	1473.1	2496.5	174282.7	122828.2	235806.3	435.7	307.2	589.7	63471.4	135571.4	99015.5	40574.3	103869.7	69658.5
0.4	1110	666	444	285.5	155.5	150	441.0	367.5	511.0	1309.1	987.3	1740.1	137157.6	100102.3	190515.6	343.1	250.3	476.8	54168.2	106885.4	79026.4	34904.5	82548.6	57117.5
0.4	1110	666	444	324.0	164.5	200	486.0	413.2	563.5	1040.7	796.4	1491.2	123910.5	96151.7	170106.8	309.8	240.6	425.7	52916.1	96531.1	74440.3	27934.2	77797.5	54616.5
0.4	1110	666	444	335.5	203.5	250	522.5	446.2	594.0	868.2	623.5	1269.3	118599.9	92631.0	158455.8	297.1	231.9	396.1	44922.9	92158.5	65456.7	32859.5	76570.8	51816.0
0.4	1110	666	444	350.0	214.0	300	564.5	486.2	631.8	770.5	536.5	1063.6	124806.4	93406.5	158434.8	312.3	233.9	396.7	49507.8	93880.7	66870.3	32937.0	72591.4	50169.0
0.4	1110	666	444	393.0	243.0	350	622.0	532.0	698.2	658.3	458.2	985.8	123980.9	96169.9	162292.6	310.0	240.4	405.9	51008.2	99389.1	69758.3	32867.9	69065.5	48707.7
0.4	1110	666	444	414.0	235.0	400	638.5	569.5	718.0	664.3	468.0	941.4	132290.9	102444.5	161386.4	331.2	256.1	403.5	56015.9	95137.7	72455.0	34662.2	74369.4	52394.5
0.4	1110	666	444	431.5	241.5	450	684.0	589.2	756.0	602.5	398.0	866.9	121245.0	97383.5	167969.8	303.1	243.5	419.9	53330.6	94354.5	72881.3	33646.5	74301.5	51212.0
0.4	1110	666	444	448.0	268.5	500	717.5	646.5	783.0	570.6	399.8	827.5	132585.7	104130.8	167980.9	331.5	261.0	420.0	57415.5	101069.3	79849.4	34938.7	74125.2	55659.2
0.4	1110	666	444	456.5	276.0	550	733.5	652.2	803.2	506.5	347.6	691.0	129467.4	99880.9	163961.1	324.1	249.7	409.9	56599.4	102851.7	76031.0	33650.2	69926.5	50398.0
0.4	1110	666	444	478.0	286.5	600	767.0	697.2	819.5	533.1	398.6	761.3	135625.0	108226.6	172660.3	339.2	270.6	431.7	58184.0	103127.0	78951.9	38241.1	74723.0	52984.3
0.4	1110	666	444	489.5	294.5	650	780.0	699.2	861.0	488.9	330.3	773.0	130441.0	97675.8	180491.6	326.8	245.4	451.5	58057.9	103465.8	75693.8	33560.6	73772.7	53107.8
0.4	1110	666	444	498.0	307.0	700	805.5	722.2	884.8	478.4	342.5	747.3	138931.8	101996.6	179462.0	347.9	255.0	448.9	53610.6	106850.6	77046.4	39120.9	82662.7	56612.2
0.4	1110	666	444	512.5	315.0	750	847.5	758.8	905.8	443.3	314.9	666.6	138058.0	102629.4	175904.5	345.9	256.6	440.1	56901.4	107189.7	81660.5	37877.4	79232.7	53816.8
0.4	1110	666	444	526.0	331.0	800	863.5	788.0	929.0	430.4	274.1	688.5	134776.5	104770.0	179315.2	336.9	262.1	448.3	58609.2	107664.6	77919.0	36257.2	75227.5	51815.5
0.4	1110	666	444	529.0	324.0	850	875.5	790.5	930.8	415.5	304.4	589.4	140149.6	102997.9	182251.2	350.4	257.5	455.6	56512.8	108319.5	80668.5	38076.1	76881.7	55211.1
0.4	1110	666	444	531.0	328.5	900	894.5	815.2	940.8	418.2	281.0	651.0	137998.5	105885.6	175633.9	345.0	264.7	439.1	58534.3	102906.5	79526.9	35167.1	75789.5	53525.1
0.4	1110	666	444	529.5	340.5	950	906.0	815.0	951.0	417.9	254.9	641.0	127558.0	99103.3	170390.2	319.2	247.9	426.4	55593.0	99435.8	73768.1	35142.5	72692.0	52523.6
0.4	1110	666	444	540.5	363.0	1000	915.5	835.0	962.0	397.5	267.8	647.6	133226.3	101876.5	177655.2	333.1	254.7	444.8	55971.6	102466.4	77491.0	37522.1	72028.6	51872.5
0.4	1110	666	444	547.5	364.5	1050	926.0	834.2	974.8	389.1	256.8	577.0	131110.6	95912.2	166373.3	327.8	239.8	416.4	54564.6	100717.9	73720.2	34116.9	72977.2	49810.0
0.4	1110	666	444	597.5	365.0	1100	939.5	854.8	1010.2	349.2	229.6	555.2	126644.0	96531.4	165909.8	316.6	241.3	414.8	54278.2	100462.4	77095.0	33180.4	72776.4	51630.3
0.4	1110	666	444	606.0	384.5	1150	951.5	875.2	1009.8	330.5	227.9	478.5	129374.5	85440.8	164497.2	323.4	213.6	411.2	47869.7	103485.2	72188.2	34203.4	67617.1	51808.5
0.4	1110	666	444	606.5	393.0	1200	954.5	873.2	1024.5	321.9	222.2	497.6	123360.8	90661.5	171318.2	308.4	226.7	428.3	50629.9	101846.4	71333.7	34225.6	73578.0	49266.4
0.6000000000000001	1110	444	666	180.0	378.0	0	554.5	452.0	636.0	5072.0	4555.7	5956.9	273111.5	215506.2	310553.0	683.4	539.2	776.6	46487.8	94266.0	69888.0	151706.3	229240.1	205612.5
0.6000000000000001	1110	444	666	113.5	295.0	50	395.0	310.2	504.5	3625.5	3016.7	4208.4	237552.5	161602.8	324078.4	594.5	404.3	810.4	38188.2	113643.4	66604.5	118455.5	213042.8	167463.3
0.6000000000000001	1110	444	666	115.0	257.0	100	358.5	302.0	434.8	2025.1	1570.5	2513.3	161898.2	111424.8	211578.2	405.2	278.9	529.0	24346.3	66410.0	45679.0	72686.8	151231.5	113814.5
0.6000000000000001	1110	444	666	134.0	275.0	150	398.5	332.0	463.8	1438.7	1030.2	1912.2	126693.3	92276.8	166100.8	317.0	231.2	416.0	19707.0	58957.0	37581.6	59121.0	118899.2	85048.5
0.6000000000000001	1110	444	666	150.5	304.0	200	447.0	378.2	508.8	1176.5	850.0	1570.3	120182.5	89209.8	156766.4	301.1	223.7	391.9	24357.2	58702.9	38783.0	54430.4	107355.0	80180.0
0.6000000000000001	1110	444	666	164.0	330.5	250	493.0	432.0	563.0	1017.3	682.3	1369.6	117635.5	90780.4	156311.5	294.4	227.0	391.2	25336.7	60463.5	41918.9	52818.8	105130.9	74325.7
0.6000000000000001	1110	444	666	188.0	345.0	300	536.5	463.5	600.0	852.5	595.0	1189.8	122306.4	90174.9	160221.8	306.2	226.0	401.4	27319.0	60640.3	44428.3	50810.8	102878.2	73875.9
0.6000000000000001	1110	444	666	204.0	370.0	350	559.5	486.5	640.5	784.6	533.3	1100.8	126349.0	92857.2	167483.0	315.9	232.3	418.7	27956.5	66045.1	44897.0	55223.8	109765.6	74707.6
0.6000000000000001	1110	444	666	214.5	394.5	400	590.0	526.2	670.5	682.6	467.4	958.1	126976.0	98544.5	161100.1	318.0	247.2	403.0	28497.6	62098.0	44690.2	55257.0	105353.8	78184.5
