Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.4	1110	666	444	299.0	216.5	100	501.5	411.5	594.8	3247.4	2592.5	3959.1	291078.9	218092.0	370728.5	728.2	545.6	926.8	98810.1	188837.9	131317.0	105201.7	190179.0	147892.9
0.4	1110	666	444	309.0	197.0	150	497.0	411.5	587.0	2119.6	1664.8	2831.4	209959.5	144227.5	286754.6	525.2	361.2	717.1	65697.9	132528.4	95073.9	71556.8	156792.2	106105.5
0.4	1110	666	444	319.5	211.5	200	519.0	434.8	604.2	1701.6	1306.2	2356.0	181625.8	133918.4	238677.3	454.4	335.0	596.8	62386.2	107816.2	80604.3	65166.3	138467.8	97013.4
0.4	1110	666	444	352.0	214.5	250	551.0	466.2	623.5	1383.4	984.5	1839.7	168334.1	123847.5	222842.4	421.1	309.6	557.6	54252.6	110538.8	78062.9	54227.9	121039.9	84940.0
0.4	1110	666	444	369.0	223.5	300	584.5	506.2	661.8	1103.8	812.7	1483.5	165045.0	115013.8	212376.2	413.2	287.5	530.9	51637.2	102644.0	73934.6	56977.8	119099.6	81576.5
0.4	1110	666	444	395.5	240.5	350	638.5	547.2	714.5	1079.2	693.8	1473.0	165382.0	127450.2	217185.1	414.0	318.7	543.1	56774.2	105642.6	79045.5	57831.3	112825.2	82741.5
0.4	1110	666	444	411.0	256.0	400	655.5	572.0	723.8	967.9	676.2	1472.2	168642.0	131825.8	207932.0	421.6	329.8	520.3	55906.9	102593.1	79344.7	58565.2	116707.8	84795.5
0.4	1110	666	444	423.0	251.0	450	670.5	586.5	768.5	796.6	570.3	1179.8	157391.5	119723.1	214007.3	394.4	300.1	535.6	58293.1	106969.5	79445.1	47852.9	113858.0	78548.0
0.4	1110	666	444	445.0	269.0	500	712.5	639.2	790.8	810.6	554.7	1103.8	171307.9	132733.6	216448.4	428.3	331.8	541.1	62020.8	111319.3	86857.2	58510.8	112715.2	82913.5
0.4	1110	666	444	465.5	278.0	550	738.5	658.2	814.5	725.3	542.2	1061.5	169850.1	128012.5	214775.7	424.8	320.3	536.9	64372.5	114192.3	83111.9	52175.8	111513.2	83888.7
0.4	1110	666	444	478.0	288.0	600	771.0	672.8	855.8	759.7	553.0	1119.6	178167.2	130168.2	221906.5	445.4	326.3	554.8	59681.1	119647.7	88006.4	54543.4	119344.9	85767.2
0.4	1110	666	444	490.0	290.5	650	764.5	690.2	858.0	727.7	511.3	1009.3	170633.7	131612.7	223704.7	426.6	329.0	559.3	65649.0	114212.9	88347.6	54592.2	110393.3	84562.1
0.4	1110	666	444	499.0	304.0	700	806.0	715.2	883.8	638.4	437.0	851.6	162655.8	120703.6	218696.8	406.6	302.3	546.7	57245.5	111284.4	86613.7	47851.1	107690.2	77757.5
0.4	1110	666	444	529.0	317.0	750	843.5	763.5	911.0	670.5	454.4	988.3	173630.5	126350.9	213057.3	434.1	315.9	533.6	60148.4	120282.4	86435.8	51468.8	105848.4	79957.3
0.4	1110	666	444	518.5	320.5	800	870.5	783.5	924.8	662.8	481.1	914.2	185957.1	139311.5	227534.9	464.9	349.3	569.1	65539.9	122130.1	93814.9	56969.3	115380.8	83842.5
0.4	1110	666	444	539.5	317.0	850	875.0	786.2	927.5	600.5	391.4	892.0	173702.0	133917.7	231375.7	434.3	334.8	579.1	66310.1	122236.5	93230.3	52750.1	109632.7	76333.3
0.4	1110	666	444	526.5	333.5	900	883.5	791.8	945.2	574.1	377.8	833.1	166533.4	128587.9	216975.3	416.3	321.5	542.4	60681.6	112550.5	86762.0	49628.4	111333.3	79802.0
0.4	1110	666	444	542.0	344.5	950	908.5	822.5	958.8	550.7	358.6	824.9	170165.4	119611.0	207405.6	425.8	299.0	518.9	62709.0	112903.9	85913.6	49660.8	108125.8	76944.1
0.4	1110	666	444	540.0	370.0	1000	913.0	828.0	971.0	504.9	350.1	846.9	165840.3	120963.2	220069.0	414.6	302.6	550.2	62856.2	113573.7	85253.5	50366.7	113922.0	77862.0
0.4	1110	666	444	582.5	380.0	1050	935.5	858.5	982.5	493.5	344.4	733.3	158958.4	119187.4	218342.1	397.4	298.0	545.9	61395.7	115326.9	86143.9	51209.0	107903.8	72090.1
0.4	1110	666	444	602.5	389.5	1100	952.5	856.0	1025.0	533.9	362.9	759.3	178726.2	130717.2	231437.5	446.8	326.9	578.6	70521.0	121632.2	92320.4	57166.2	110330.8	82464.6
0.4	1110	666	444	608.0	365.0	1150	953.0	879.0	1006.0	505.7	340.0	731.2	168755.5	120453.9	227178.1	421.9	301.1	567.9	65388.1	121993.5	87390.6	50362.8	114927.4	75518.5
0.4	1110	666	444	608.0	394.0	1200	966.0	888.2	1035.0	431.5	286.0	675.1	161426.2	113671.8	210818.6	403.6	284.8	527.0	59168.8	115652.0	86674.9	47270.2	99055.4	71819.2
0.6000000000000001	1110	444	666	207.5	420.0	0	642.0	561.2	726.8	5573.5	4915.0	6359.9	440220.5	386565.2	495116.4	1100.9	967.1	1238.0	58235.6	101705.0	78766.1	318314.2	414450.8	352081.8
0.6000000000000001	1110	444	666	143.0	378.5	50	522.0	427.2	602.5	4767.7	4162.8	5549.4	341637.5	268670.1	412428.0	854.7	672.0	1031.8	66778.8	143253.8	94962.5	193009.5	288726.2	231829.2
0.6000000000000001	1110	444	666	137.5	355.0	100	492.5	410.0	578.8	3408.4	2913.8	4071.6	287244.7	211622.2	350807.2	718.1	529.5	877.9	44030.8	116595.2	74786.0	149982.5	256568.5	208459.5
0.6000000000000001	1110	444	666	146.5	344.5	150	488.0	409.5	572.8	2569.8	2011.1	3245.4	234420.0	176431.4	306011.2	586.8	441.2	765.6	32124.2	83675.0	55753.0	123346.5	230146.9	174381.5
0.6000000000000001	1110	444	666	165.5	352.5	200	509.5	438.8	590.5	1917.4	1431.6	2463.2	202000.8	144789.7	249390.0	505.4	362.4	624.0	31758.0	74619.8	48592.0	102099.0	189859.6	147313.1
0.6000000000000001	1110	444	666	182.0	348.5	250	516.0	456.0	600.0	1546.1	1133.5	2137.2	184082.6	134314.9	241405.4	460.3	336.2	603.7	30872.2	75470.4	49539.2	89083.2	179012.7	127408.5
0.6000000000000001	1110	444	666	207.5	369.5	300	570.0	485.0	639.2	1336.8	990.2	1741.9	181540.5	137139.4	222324.7	454.7	343.3	556.0	34041.6	69363.8	52768.3	92496.5	160029.2	124715.8
0.6000000000000001	1110	444	666	211.0	390.0	350	593.0	520.0	672.5	1294.1	860.3	1704.0	190990.3	146594.8	249289.7	477.5	366.7	623.8	32606.2	71518.9	47809.4	99863.1	184172.7	138445.8
0.6000000000000001	1110	444	666	240.5	399.0	400	621.0	551.0	708.0	1095.3	756.2	1435.4	189005.2	141598.5	233889.8	472.9	354.9	584.7	37937.6	75702.8	55938.0	87599.5	167493.0	134045.5
0.6000000000000001	1110	444	666	262.0	418.5	450	662.5	580.2	733.0	969.0	687.8	1348.2	189245.2	151984.6	237159.1	473.1	380.1	593.1	39644.0	79214.1	57198.0	100968.4	166244.4	128239.6
0.6000000000000001	1110	444	666	271.5	434.0	500	678.0	599.2	781.5	894.0	590.9	1258.8	201145.3	155711.4	249652.5	502.9	389.5	624.1	39591.9	82432.0	57477.5	103131.6	182375.4	134512.6
0.6000000000000001	1110	444	666	279.5	450.0	550	720.0	622.8	795.0	755.0	557.3	1030.3	201052.6	153550.6	245744.8	502.6	383.9	615.2	40594.0	78122.6	55075.1	105801.0	178872.3	139560.3
0.6000000000000001	1110	444	666	291.5	456.0	600	742.0	641.2	826.8	759.5	536.9	1132.3	193979.9	157542.6	247536.9	485.8	393.9	619.5	42097.0	80851.6	59857.1	99908.2	178327.1	135378.7
0.6000000000000001	1110	444	666	299.0	465.0	650	751.5	669.5	829.8	757.1	520.9	1074.2	198847.8	161006.2	257843.5	497.5	403.4	644.6	42707.9	84579.8	60243.8	102200.6	179315.0	134329.2
0.6000000000000001	1110	444	666	306.0	491.0	700	785.5	702.2	871.8	727.6	490.1	1048.0	205996.5	156769.2	256107.8	516.1	392.2	641.4	42953.9	86332.2	65068.1	99692.7	177875.8	140159.9
0.6000000000000001	1110	444	666	317.5	492.0	750	801.0	719.0	890.0	604.6	469.3	943.0	206550.3	164864.6	246150.4	517.0	412.2	615.7	46757.1	84500.7	64827.7	104788.2	174532.7	136407.3
0.6000000000000001	1110	444	666	332.0	493.0	800	836.5	762.0	904.0	607.3	471.0	933.2	211422.7	166122.5	256515.6	528.6	415.3	641.7	48472.4	85234.8	65617.7	102913.0	180020.1	140845.4
0.6000000000000001	1110	444	666	327.5	494.0	850	836.0	737.2	908.8	626.7	432.1	937.5	212055.1	160891.3	250691.8	530.1	402.2	626.7	46864.5	87955.6	66358.7	101738.8	173177.1	136459.0
0.6000000000000001	1110	444	666	337.0	516.5	900	861.0	777.5	933.0	602.1	442.4	912.5	215283.0	167875.2	268336.6	538.7	419.7	671.4	54261.3	95476.0	70518.1	102567.4	177923.8	141220.4
0.6000000000000001	1110	444	666	375.5	532.5	950	897.5	811.0	973.0	592.5	456.9	864.7	211825.4	167408.7	263385.0	529.6	418.5	658.5	50467.8	94086.9	68284.3	108312.0	180828.8	146648.0
0.6000000000000001	1110	444	666	357.5	570.0	1000	905.5	851.0	998.8	631.2	440.5	853.0	225822.6	173583.0	275191.1	564.6	435.1	688.0	54389.1	97568.0	73225.9	108399.7	183399.7	144061.4
0.6000000000000001	1110	444	666	372.5	554.0	1050	917.5	844.2	988.8	573.0	431.1	880.7	221313.8	170552.3	272970.7	553.3	426.4	682.5	51483.1	93721.1	72814.6	111056.1	176874.6	142986.3
0.6000000000000001	1110	444	666	389.0	568.0	1100	929.0	857.8	995.5	505.6	380.6	777.9	211246.2	161962.2	257363.0	528.5	405.3	643.4	51559.5	94140.6	72080.7	99232.8	174092.9	133387.5
0.6000000000000001	1110	444	666	406.5	564.5	1150	945.0	851.2	1028.2	534.7	374.9	760.7	200036.5	159839.3	259367.0	500.6	399.6	648.4	50684.4	90807.8	67908.3	101365.3	167559.5	135212.3
0.6000000000000001	1110	444	666	399.5	577.0	1200	951.5	870.2	1034.8	506.4	354.5	703.8	200822.1	159082.6	244284.1	502.1	398.0	610.7	47497.1	87105.1	66304.7	101726.0	165038.6	133770.4
0.8	1110	222	888	95.0	738.5	0	836.0	688.0	864.0	5405.1	4813.4	6133.8	639993.8	537248.5	670106.8	1600.5	1343.2	1675.3	24083.5	43962.0	36135.9	499351.5	626120.9	601438.3
0.8	1110	222	888	83.0	675.0	50	746.5	625.2	806.0	4747.1	4216.0	5416.6	406660.6	339779.8	446255.1	1017.1	850.2	1115.9	28113.8	64527.8	48973.2	296436.0	389704.3	355941.3
0.8	1110	222	888	73.0	613.5	100	658.0	550.2	762.0	3719.7	3170.2	4434.4	346997.0	283230.3	407763.0	868.4	708.6	1019.7	21118.8	62596.5	43375.0	251223.4	350951.2	302121.3
0.8	1110	222	888	75.5	576.0	150	639.0	546.0	736.5	2745.0	2275.2	3324.0	282106.0	232765.6	353494.5	706.0	582.7	884.1	18713.8	51846.5	35390.6	204480.8	303674.0	246232.5
0.8	1110	222	888	73.5	552.5	200	629.5	543.2	723.2	2143.1	1716.7	2695.4	242192.6	188744.2	306461.8	605.5	472.6	766.9	15949.8	43080.8	27723.5	164042.9	263213.3	211640.4
0.8	1110	222	888	76.0	576.5	250	647.0	551.2	747.8	1797.2	1310.2	2308.5	225878.0	174373.6	280157.9	565.4	436.1	700.4	14032.2	40820.6	26023.0	150509.3	244297.5	195420.4
0.8	1110	222	888	86.5	587.0	300	667.5	581.5	770.5	1535.9	1133.9	2076.3	214697.5	163985.6	260612.0	536.8	410.6	652.2	15693.8	43293.5	28016.4	143555.0	227328.3	180796.5
0.8	1110	222	888	96.0	627.5	350	713.0	619.0	805.0	1375.1	972.7	1876.2	209318.9	167300.2	257534.0	523.6	419.0	644.6	16204.2	40314.6	26121.2	145598.7	217445.0	179704.7
0.8	1110	222	888	100.0	622.0	400	709.5	634.2	803.8	1079.4	734.3	1511.8	203972.0	153497.0	255881.8	510.1	384.4	640.2	15624.8	42199.2	25892.7	133104.9	217699.9	174133.5
0.8	1110	222	888	103.5	672.0	450	755.0	650.5	837.0	1024.8	656.0	1426.0	200466.6	152660.8	254486.2	501.8	382.1	636.5	17618.7	39142.4	25815.5	132715.9	217120.3	173459.5
0.8	1110	222	888	109.0	681.5	500	766.5	691.5	863.0	943.0	672.7	1340.2	206419.6	164719.6	253823.9	516.0	411.8	635.2	16661.0	40184.2	28970.9	138281.9	216428.5	176038.7
0.8	1110	222	888	118.0	705.0	550	800.5	709.0	882.5	803.4	578.2	1209.0	200046.9	163722.1	248827.5	500.7	409.3	623.3	18626.6	41504.8	28946.2	138181.1	211532.8	168713.8
0.8	1110	222	888	121.0	707.5	600	815.5	716.5	885.8	698.6	483.0	1181.3	203717.9	167424.0	246052.6	509.3	419.3	615.3	20181.2	42795.6	29183.4	137810.0	214369.8	171133.4
0.8	1110	222	888	130.0	726.5	650	840.0	736.2	912.0	736.1	501.3	1101.5	204807.9	164000.6	256027.1	512.6	411.1	640.1	19245.4	43103.5	31099.0	141051.3	214075.3	174356.0
0.8	1110	222	888	140.0	740.5	700	860.5	748.5	934.0	709.7	477.5	1135.4	208940.1	166923.5	262878.7	522.6	417.6	657.8	24804.8	44828.2	33269.6	138712.6	219286.7	174627.1
0.8	1110	222	888	143.0	729.5	750	849.5	760.2	937.8	708.4	477.6	976.9	205960.5	161390.0	252551.6	515.5	403.5	632.0	21806.2	42319.7	31459.0	133096.2	211803.0	174519.1
0.8	1110	222	888	143.0	767.0	800	906.0	775.2	958.2	585.7	402.9	908.7	212877.5	163136.9	268511.0	533.5	408.0	671.3	21183.8	44970.0	32430.9	135588.1	225364.5	179620.0
0.8	1110	222	888	155.0	791.5	850	937.0	810.2	979.8	638.5	438.4	987.4	216251.0	165525.8	260931.1	541.9	414.6	653.2	22410.6	44343.7	33142.5	141998.2	219155.4	179148.8
0.8	1110	222	888	157.0	789.5	900	938.0	830.2	984.8	622.6	411.7	956.9	220849.0	170060.5	262717.5	552.6	426.4	657.3	24667.8	47417.4	34752.7	139518.1	219400.1	180281.8
0.8	1110	222	888	161.0	796.5	950	954.5	841.5	999.0	576.4	378.8	844.0	213950.8	174210.8	264088.5	534.9	436.0	661.3	22754.3	48085.9	36863.0	142417.4	213834.5	180720.8
0.8	1110	222	888	165.0	807.0	1000	963.0	860.5	1004.8	559.9	400.4	901.9	215674.3	157346.6	261143.7	539.2	393.4	652.9	23484.3	46113.8	34208.4	133832.6	217621.6	180875.5
0.8	1110	222	888	167.0	815.5	1050	971.5	883.8	1016.8	575.6	376.3	941.9	216548.6	172125.0	274045.0	541.9	430.6	685.4	24183.5	48324.0	35980.2	144909.1	225025.9	179586.8
0.8	1110	222	888	173.5	826.0	1100	991.5	886.0	1028.0	566.8	351.7	903.4	217452.4	162021.6	266736.1	544.1	405.1	667.1	23447.9	49439.4	34549.6	135730.4	216496.5	176534.9
0.8	1110	222	888	177.5	829.0	1150	999.0	924.5	1030.0	528.7	350.2	914.9	213442.2	170987.5	266056.7	533.6	429.0	665.1	24645.2	51378.1	36387.2	138380.8	221055.3	175716.1
0.8	1110	222	888	179.5	832.0	1200	1001.0	939.5	1039.5	479.1	338.5	781.2	213462.8	169363.1	262584.8	533.7	424.2	656.5	26228.0	47231.2	34476.3	140184.4	215923.1	178800.5
