Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.6000000000000001	1110	444	666	121.5	256.0	150	370.0	305.0	439.2	1075.8	826.1	1383.4	104082.0	74811.0	135201.2	260.6	187.5	338.4	18330.5	52717.5	33587.0	43458.6	90942.2	65974.0
0.6000000000000001	1110	444	666	137.0	292.5	200	429.5	363.5	489.8	856.6	634.5	1160.7	98686.5	72491.8	132849.5	247.1	181.7	332.3	18469.4	51960.8	34235.5	43320.6	86202.6	63122.5
0.6000000000000001	1110	444	666	167.0	321.0	250	481.5	406.2	551.8	729.7	522.4	973.6	101340.2	74622.0	127736.0	253.4	187.3	319.8	22174.7	53477.8	34312.5	41767.1	80789.8	60997.5
0.6000000000000001	1110	444	666	188.0	337.0	300	520.0	444.2	587.0	626.2	444.2	952.9	104354.4	79423.4	132465.5	261.3	198.7	331.8	25388.2	61150.3	42396.9	45140.7	84686.0	63077.0
0.6000000000000001	1110	444	666	190.5	382.0	350	563.0	485.5	639.0	650.5	425.5	957.1	106873.5	79137.8	138848.8	268.0	198.5	347.7	25580.4	56137.6	39405.5	44648.7	85819.2	62998.7
0.6000000000000001	1110	444	666	223.0	396.5	400	613.0	544.0	684.8	543.7	426.8	751.8	108637.8	85918.5	143064.2	271.8	214.8	357.7	30024.4	61274.7	43876.8	44811.7	86498.4	64513.7
0.6000000000000001	1110	444	666	233.5	416.0	450	636.5	564.2	709.5	533.5	377.0	801.9	118886.4	88225.3	149379.9	297.2	221.6	374.3	32257.5	60662.4	45392.6	49175.5	93780.7	68069.0
0.6000000000000001	1110	444	666	262.5	438.0	500	673.0	606.8	745.8	519.2	393.2	714.9	121463.8	92715.8	153693.5	303.7	232.8	384.8	30435.6	67021.1	47869.6	52733.2	97485.2	71854.4
0.6000000000000001	1110	444	666	271.5	442.0	550	712.5	625.0	798.0	480.7	341.5	665.0	125143.3	89794.4	162899.2	312.9	224.7	407.3	33771.5	64565.1	48171.0	52165.5	102315.2	70472.6
0.6000000000000001	1110	444	666	282.5	453.5	600	723.0	644.2	801.0	451.6	316.5	658.2	122719.1	92188.6	159014.4	307.1	230.7	397.7	30643.0	62025.6	45241.1	52828.6	99810.2	73830.8
0.6000000000000001	1110	444	666	304.0	466.5	650	766.5	681.0	841.8	461.0	322.3	656.1	136836.2	102515.5	172355.1	342.1	256.6	431.2	36630.0	74725.2	50343.8	57600.0	99703.0	77536.5
0.6000000000000001	1110	444	666	312.0	479.5	700	794.5	719.8	863.2	447.3	331.2	622.3	131678.4	100812.8	169153.0	329.8	252.0	423.3	32734.8	72714.1	49650.9	55050.8	101685.5	77102.0
0.6000000000000001	1110	444	666	324.0	495.0	750	815.0	729.0	898.0	457.7	326.6	647.7	142975.4	104432.9	175614.6	357.4	261.1	439.0	38387.6	77306.7	54642.2	59497.6	106997.2	83384.1
